Power;Pressure;Point1_EtchRateO;Point2_EtchRateO;Point3_EtchRateO;Point4_EtchRateO;Point5_EtchRateO;Point6_EtchRateO;Point7_EtchRateO;Point8_EtchRateO;Point9_EtchRateO;Point10_EtchRateO
70.2;0.039282;0.085685819;0.080106277;0.073331119;0.063766191;0.051411491;0.037422783;0.023752906;0.012115576;0.005938227;0.002825639
285.6;0.025601;0.08847559;0.08209897;0.074526735;0.064164729;0.051411491;0.044237795;0.034633012;0.023194952;0.013749585;0.007452674
82.3;0.041571;0.084490203;0.078113584;0.071338426;0.061374958;0.049020259;0.03471272;0.021281966;0.010202591;0.005420126;0.002215875
394.5;0.011818;0.052607107;0.049418798;0.045433411;0.039535038;0.033118565;0.028057124;0.022318167;0.016419794;0.011916307;0.010282298
164.5;0.011573;0.050215875;0.047027566;0.043440717;0.037940883;0.031763534;0.026981069;0.021481235;0.015941548;0.011677184;0.009963467
175.3;0.014411;0.068548655;0.064164729;0.058585188;0.051012953;0.045034872;0.037223514;0.027897708;0.019249419;0.014865493;0.012195284
365;0.024097;0.089272667;0.082896048;0.07612089;0.065758884;0.053404185;0.042245101;0.034513451;0.023832614;0.014706078;0.008409166
206.1;0.055679;0.064961807;0.056991033;0.049817336;0.040650947;0.029691133;0.017974095;0.010840252;0.005539688;0.001430754;0.000285354
68;0.052058;0.070939887;0.062969113;0.055795417;0.04583195;0.034553305;0.021879774;0.01143806;0.006815012;0.002383261;0.000713384
327.2;0.017682;0.076917967;0.073729658;0.069744271;0.062969113;0.053404185;0.041846563;0.030288941;0.022437728;0.016818333;0.011916307
197.4;0.01878;0.081301893;0.077316506;0.072534042;0.064961807;0.054599801;0.042245101;0.029890402;0.023434075;0.016818333;0.011517768
209.8;0.038213;0.085685819;0.080106277;0.074128197;0.064961807;0.052607107;0.038458984;0.024948522;0.013032215;0.006097642;0.003108602
254.4;0.031587;0.078910661;0.074526735;0.071736964;0.066157423;0.056991033;0.044636333;0.031086018;0.018731318;0.009525075;0.004543341
226.4;0.011275;0.047426104;0.043839256;0.041049485;0.035868482;0.030049817;0.025665892;0.020405181;0.015303886;0.011318499;0.009525075
336.2;0.010821;0.04264364;0.039774161;0.037143806;0.032520757;0.027379608;0.023513783;0.018691465;0.014187977;0.010680837;0.008967121
255.6;0.013799;0.066157423;0.062172036;0.056592494;0.049020259;0.04264364;0.03523082;0.027140485;0.018970442;0.014148124;0.011996015
328;0.022374;0.08847559;0.082896048;0.076519429;0.0669545;0.054599801;0.040650947;0.033596812;0.024430422;0.015702424;0.009525075
163.2;0.036133;0.084888741;0.080504816;0.074925274;0.066157423;0.054599801;0.040650947;0.027100631;0.014825639;0.006376619;0.003630687
303.5;0.019915;0.084091664;0.080504816;0.074526735;0.066157423;0.055396878;0.042245101;0.030089671;0.024071737;0.01657921;0.010959814
155.6;0.02056;0.08528728;0.081700432;0.075722351;0.066555961;0.055396878;0.041846563;0.031325141;0.024271006;0.016419794;0.010640983
202.5;0.044366;0.081301893;0.074925274;0.067751578;0.05778811;0.045433411;0.031285287;0.018492195;0.008568582;0.004702757;0.00149452
214.9;0.036747;0.085685819;0.080903354;0.074925274;0.066157423;0.054201262;0.039853869;0.026462969;0.014267685;0.006257057;0.003479243
99.3;0.047899;0.076917967;0.069744271;0.062570575;0.052208569;0.040650947;0.026941216;0.015064763;0.008010628;0.003674527;0.001091996
319.2;0.022231;0.088077051;0.082896048;0.076519429;0.0669545;0.054998339;0.040650947;0.03347725;0.024430422;0.015742278;0.009604782
99.4;0.02461;0.089272667;0.082896048;0.075722351;0.065360345;0.052607107;0.043042179;0.034633012;0.023713052;0.014347393;0.008090335
69.8;0.053063;0.069345732;0.061374958;0.054201262;0.044636333;0.033118565;0.020763866;0.011318499;0.006496181;0.002076387;0.000605779
260.8;0.013685;0.065758884;0.061374958;0.056193955;0.048223182;0.042245101;0.034911989;0.026941216;0.018930588;0.013988708;0.011956161
130;0.030801;0.080504816;0.073331119;0.07014281;0.065360345;0.056991033;0.045034872;0.031643972;0.01936898;0.010083029;0.004583195
240;0.045934;0.0793092;0.072932581;0.065758884;0.055396878;0.043440717;0.029332448;0.016937894;0.008409166;0.004264364;0.00118366
147.6;0.036153;0.084888741;0.080504816;0.074925274;0.066157423;0.054599801;0.040650947;0.027060777;0.014825639;0.006376619;0.003626702
240.7;0.050105;0.074128197;0.066555961;0.058983726;0.049020259;0.037343075;0.024231152;0.013032215;0.00741282;0.00298904;0.000908668
286.2;0.025908;0.08847559;0.081700432;0.074128197;0.063766191;0.050614414;0.044636333;0.034553305;0.022995682;0.013550316;0.007253404
163.6;0.015574;0.072135503;0.067751578;0.061773497;0.056193955;0.049020259;0.0396546;0.029452009;0.019767519;0.015901694;0.012394553
169.4;0.011651;0.051012953;0.047824643;0.044237795;0.038458984;0.032201926;0.027339754;0.021760213;0.016100963;0.011717038;0.010083029
135.4;0.056843;0.062570575;0.054998339;0.048223182;0.038817669;0.028176685;0.016778479;0.010481568;0.005101295;0.001382929;0.000128728
252.2;0.050941;0.072932581;0.064961807;0.05778811;0.047824643;0.036147459;0.023194952;0.012274992;0.007173696;0.00272999;0.00082896
148.7;0.046454;0.078910661;0.072135503;0.064961807;0.054599801;0.04264364;0.028694786;0.016419794;0.008289605;0.004104949;0.001167718
229.6;0.04659;0.078512122;0.071736964;0.064563268;0.054599801;0.042245101;0.02853537;0.016300232;0.008289605;0.004065095;0.001163733
195.9;0.044763;0.080903354;0.074128197;0.067353039;0.056991033;0.045034872;0.030807041;0.018093657;0.008528728;0.004583195;0.0013909
150.9;0.016111;0.074128197;0.069345732;0.063766191;0.058186649;0.050614414;0.040650947;0.029850548;0.019926935;0.016260379;0.012314846
207.8;0.055082;0.065758884;0.05778811;0.051012953;0.041448024;0.030448356;0.018611757;0.010959814;0.005778811;0.001466622;0.000361873
141.3;0.039184;0.085685819;0.080106277;0.073331119;0.063766191;0.05181003;0.037542345;0.023832614;0.012195284;0.005938227;0.002853537
238.5;0.051156;0.072534042;0.064563268;0.057389572;0.047426104;0.035828628;0.022955829;0.012075722;0.007133843;0.002662238;0.000809034
198.5;0.050109;0.074128197;0.066555961;0.058983726;0.049020259;0.037343075;0.024191299;0.013032215;0.00741282;0.00298904;0.000908668
390.5;0.019218;0.082497509;0.078512122;0.073331119;0.065758884;0.054998339;0.042245101;0.029651279;0.023752906;0.016738625;0.011278645
153.4;0.049208;0.075323813;0.068150116;0.060577881;0.050215875;0.038618399;0.025307207;0.013869146;0.007691797;0.003268017;0.000992361
177.5;0.032571;0.078512122;0.076917967;0.073331119;0.066555961;0.056991033;0.043839256;0.030288941;0.017934241;0.008847559;0.004383926
303.7;0.026688;0.087279973;0.080903354;0.072932581;0.062570575;0.052607107;0.045433411;0.034274327;0.022517436;0.012992361;0.006775158
351.3;0.010339;0.037462637;0.035151113;0.032321488;0.028615078;0.024350714;0.021082697;0.016818333;0.0128728;0.009843906;0.008369313
69;0.049533;0.074925274;0.067353039;0.060179342;0.049817336;0.038180007;0.024908668;0.013590169;0.007572235;0.003168383;0.000964464
382.3;0.024364;0.089272667;0.082896048;0.075722351;0.065360345;0.053005646;0.043042179;0.034593158;0.02379276;0.014546662;0.008249751
296.1;0.027349;0.086084357;0.079707738;0.072135503;0.061374958;0.053802723;0.045433411;0.03399535;0.02203919;0.012553969;0.006376619
127.2;0.043874;0.08209897;0.075323813;0.068548655;0.058186649;0.046230488;0.031922949;0.018970442;0.008608436;0.004822318;0.001626038
125.3;0.035359;0.084091664;0.080504816;0.074925274;0.066555961;0.055396878;0.041448024;0.027857855;0.015543009;0.006894719;0.003818001
211;0.039668;0.085685819;0.079707738;0.072932581;0.063367652;0.051012953;0.036984391;0.02327466;0.011796745;0.005858519;0.002722019
59.5;0.037029;0.085685819;0.080903354;0.074925274;0.065758884;0.053802723;0.039774161;0.026183992;0.014028562;0.006257057;0.003407506
199.1;0.012729;0.059780804;0.056193955;0.051411491;0.044636333;0.037821322;0.031683826;0.02482896;0.017854533;0.012514115;0.011278645
265.1;0.016149;0.074526735;0.069345732;0.063766191;0.058585188;0.050614414;0.040650947;0.029890402;0.020006642;0.016300232;0.012314846
363.1;0.017575;0.07612089;0.073331119;0.069345732;0.062570575;0.053404185;0.041846563;0.030328794;0.022278313;0.016818333;0.011956161
63.3;0.044832;0.080903354;0.074128197;0.067353039;0.056991033;0.044636333;0.030687479;0.018013949;0.008528728;0.004583195;0.001374958
151.2;0.044156;0.081700432;0.074925274;0.068150116;0.05778811;0.04583195;0.031564264;0.018691465;0.008608436;0.00474261;0.001550316
270.9;0.039429;0.085685819;0.079707738;0.073331119;0.063367652;0.051411491;0.037263368;0.023553637;0.011996015;0.005898373;0.002785785
129.2;0.015079;0.070541348;0.066555961;0.06097642;0.054201262;0.047426104;0.038698107;0.028894055;0.019647957;0.015503155;0.012354699
124.9;0.051604;0.071736964;0.063766191;0.056592494;0.046629027;0.035190966;0.022437728;0.011677184;0.006974427;0.002526735;0.000765194
268.1;0.045568;0.079707738;0.073331119;0.066157423;0.055795417;0.043839256;0.02977084;0.017296579;0.00844902;0.004344072;0.001191631
327.9;0.011946;0.053802723;0.050614414;0.046230488;0.040252408;0.033835935;0.028615078;0.022716705;0.016698771;0.012035868;0.010441714
92.2;0.040633;0.084888741;0.078910661;0.072135503;0.062172036;0.049817336;0.035908336;0.022198605;0.010999668;0.005659249;0.002462969
226.3;0.027522;0.086084357;0.0793092;0.071736964;0.06097642;0.054201262;0.045433411;0.033915643;0.021919628;0.012434407;0.006296911
244.4;0.0461;0.0793092;0.072534042;0.065360345;0.054998339;0.043042179;0.029133178;0.016778479;0.008369313;0.00422451;0.001179675
171.3;0.010219;0.036027898;0.033915643;0.031165726;0.027459316;0.023593491;0.020405181;0.016340086;0.012514115;0.00968449;0.008249751
172.5;0.021071;0.086482896;0.08209897;0.07612089;0.0669545;0.055396878;0.041846563;0.032122219;0.024430422;0.016220525;0.010322152
251.6;0.025296;0.088874128;0.082497509;0.074925274;0.064563268;0.05181003;0.044237795;0.034672866;0.023354367;0.013948854;0.007651943
139.6;0.040629;0.084888741;0.078910661;0.072135503;0.062172036;0.050215875;0.035908336;0.022198605;0.010999668;0.005659249;0.002462969
104.4;0.044554;0.081301893;0.074526735;0.067751578;0.057389572;0.045034872;0.031046164;0.018292926;0.008568582;0.004662903;0.001446695
64.6;0.021148;0.086482896;0.08209897;0.07612089;0.0669545;0.055396878;0.041846563;0.03224178;0.024430422;0.016180671;0.010282298
192.4;0.013515;0.064563268;0.060577881;0.055396878;0.047824643;0.041448024;0.034354035;0.026622385;0.018771172;0.013749585;0.011836599
168.5;0.010206;0.035868482;0.033756227;0.031046164;0.027339754;0.023513783;0.020325473;0.016300232;0.012474261;0.009644636;0.008249751
221.4;0.049067;0.075323813;0.068150116;0.060577881;0.050614414;0.038817669;0.025506476;0.013988708;0.007691797;0.003311857;0.001004318
197.9;0.040223;0.08528728;0.0793092;0.072534042;0.062570575;0.050614414;0.036386583;0.02255729;0.011318499;0.005738957;0.00257456
140.8;0.021677;0.087279973;0.082896048;0.076519429;0.0669545;0.054998339;0.041448024;0.032919296;0.024470276;0.015941548;0.009963467
88;0.045889;0.0793092;0.072932581;0.065758884;0.055396878;0.043440717;0.029372302;0.016977748;0.008409166;0.004264364;0.00118366
278.1;0.041343;0.084490203;0.078512122;0.071338426;0.061374958;0.049020259;0.034991697;0.021481235;0.01040186;0.005499834;0.002275656
323.4;0.015148;0.070939887;0.066555961;0.06097642;0.054599801;0.047824643;0.038817669;0.029013617;0.019687811;0.015543009;0.012394553
229;0.025929;0.08847559;0.081700432;0.074128197;0.063766191;0.050614414;0.044636333;0.034553305;0.022995682;0.013510462;0.007253404
369.7;0.023086;0.088874128;0.082896048;0.076519429;0.066555961;0.054201262;0.040252408;0.034075058;0.024271006;0.01534374;0.009086682
249.6;0.035248;0.083693125;0.080504816;0.074925274;0.066555961;0.055396878;0.041448024;0.027937562;0.015622717;0.006974427;0.003841913
254.9;0.048866;0.075722351;0.068548655;0.06097642;0.051012953;0.0391365;0.025745599;0.014187977;0.007771504;0.003375623;0.001020259
140.3;0.012728;0.059780804;0.056193955;0.051411491;0.044636333;0.037821322;0.031683826;0.02482896;0.017854533;0.012514115;0.011278645
185.5;0.042043;0.084091664;0.077715045;0.070541348;0.060577881;0.048223182;0.034154766;0.02080372;0.009843906;0.005300565;0.002096314
237.3;0.049883;0.074128197;0.0669545;0.059382265;0.049418798;0.037661906;0.024470276;0.013271338;0.007492527;0.003056792;0.000932581
196.7;0.014406;0.068548655;0.064164729;0.058585188;0.051012953;0.045034872;0.03718366;0.027897708;0.019249419;0.014865493;0.012195284
73.7;0.034937;0.083693125;0.080106277;0.074925274;0.0669545;0.055795417;0.041846563;0.028256393;0.015901694;0.00721355;0.00391365
186.8;0.039839;0.08528728;0.079707738;0.072932581;0.062969113;0.051012953;0.036824975;0.02307539;0.01163733;0.005818665;0.00267818
274.1;0.023672;0.089272667;0.082896048;0.07612089;0.066157423;0.053802723;0.041448024;0.034314181;0.024071737;0.014985055;0.008688143
228.5;0.052427;0.070541348;0.062172036;0.055396878;0.045433411;0.03399535;0.021481235;0.011398207;0.00669545;0.002271671;0.00067353
209;0.026344;0.087678512;0.081301893;0.073729658;0.062969113;0.05181003;0.045034872;0.034433743;0.022756559;0.013231485;0.007014281
201.1;0.049858;0.074128197;0.0669545;0.059382265;0.049418798;0.03770176;0.02451013;0.013271338;0.007492527;0.003064763;0.000932581
91.6;0.036082;0.084888741;0.080504816;0.074925274;0.066157423;0.054998339;0.040650947;0.027140485;0.014865493;0.006416473;0.003642644
147.7;0.036816;0.085685819;0.080903354;0.074925274;0.065758884;0.054201262;0.039853869;0.026383261;0.014227831;0.006257057;0.003463301
247.8;0.052099;0.070939887;0.062969113;0.055795417;0.04583195;0.034473597;0.02183992;0.01143806;0.006815012;0.002371305;0.000709399
141;0.032507;0.078512122;0.076917967;0.073331119;0.066555961;0.056991033;0.043839256;0.030328794;0.017974095;0.008887413;0.004383926
80.6;0.022362;0.089272667;0.082896048;0.077316506;0.0669545;0.054599801;0.040650947;0.033596812;0.024430422;0.015702424;0.009525075
65.1;0.056495;0.063367652;0.055795417;0.04862172;0.039335769;0.028654932;0.017137164;0.010601129;0.005260711;0.001398871;0.000176154
229.8;0.047462;0.077715045;0.070541348;0.063367652;0.053005646;0.041049485;0.027459316;0.015463301;0.008090335;0.003814015;0.001119894
250.3;0.023007;0.088874128;0.082896048;0.076519429;0.066555961;0.054201262;0.040252408;0.034035204;0.02431086;0.015383593;0.009126536
85.6;0.035432;0.084091664;0.080504816;0.074925274;0.066555961;0.055396878;0.041448024;0.027778147;0.015463301;0.006854865;0.003798074
150.7;0.041016;0.084888741;0.078512122;0.071736964;0.061773497;0.049418798;0.03543009;0.02183992;0.010680837;0.005579542;0.002359349
186.7;0.050436;0.073331119;0.065758884;0.058585188;0.048223182;0.036864829;0.023832614;0.012753238;0.007333112;0.00288542;0.000880771
172;0.042435;0.083693125;0.077316506;0.07014281;0.060179342;0.047824643;0.033676519;0.020405181;0.009564929;0.005220857;0.001996679
147.6;0.053483;0.068548655;0.060577881;0.053404185;0.043839256;0.032560611;0.020245766;0.011278645;0.006336765;0.001948854;0.000553969
181.3;0.010629;0.040650947;0.037940883;0.035350382;0.031086018;0.026223846;0.02255729;0.017934241;0.013709731;0.010322152;0.008767851
211.4;0.036744;0.085685819;0.080903354;0.074925274;0.066157423;0.054201262;0.039853869;0.026462969;0.014267685;0.006257057;0.003479243
58.7;0.022281;0.088077051;0.082896048;0.076519429;0.0669545;0.054998339;0.040650947;0.033517104;0.024430422;0.015742278;0.009604782
263.5;0.022457;0.088077051;0.082896048;0.076519429;0.0669545;0.054599801;0.040650947;0.033676519;0.024430422;0.015662571;0.009485221
261.7;0.035988;0.084888741;0.080504816;0.074925274;0.066157423;0.054998339;0.040650947;0.027220193;0.014945201;0.006496181;0.003666556
317.4;0.02522;0.088874128;0.082497509;0.074925274;0.064563268;0.05181003;0.043839256;0.034672866;0.023394221;0.013988708;0.007691797
189.4;0.055446;0.065360345;0.057389572;0.050215875;0.041049485;0.030009963;0.018213218;0.010880106;0.005619396;0.001438725;0.000315643
353.4;0.013801;0.066157423;0.062172036;0.056592494;0.049020259;0.04264364;0.035310528;0.027140485;0.018970442;0.014148124;0.011996015
107.4;0.014621;0.069345732;0.064961807;0.059382265;0.052208569;0.04583195;0.037741614;0.028176685;0.01936898;0.015064763;0.012235138
212.9;0.05457;0.0669545;0.058983726;0.05181003;0.042245101;0.031125872;0.019129857;0.011079376;0.005938227;0.001622052;0.000426436
131.7;0.02303;0.088874128;0.082896048;0.076519429;0.066555961;0.054201262;0.040252408;0.034075058;0.02431086;0.01534374;0.009086682
230.9;0.021027;0.086084357;0.08209897;0.07612089;0.0669545;0.055396878;0.041846563;0.032042511;0.024390568;0.016260379;0.010362006
218;0.038646;0.085685819;0.080106277;0.073729658;0.064164729;0.052208569;0.038100299;0.024470276;0.012633677;0.006057788;0.002997011
109.4;0.049063;0.075323813;0.068150116;0.060577881;0.050614414;0.038817669;0.025506476;0.013988708;0.007691797;0.003311857;0.001004318
221.5;0.037058;0.085685819;0.080903354;0.074925274;0.065758884;0.053802723;0.039734308;0.026144138;0.013988708;0.006257057;0.003399535
211.3;0.027642;0.086084357;0.0793092;0.071736964;0.06097642;0.054599801;0.045433411;0.033835935;0.02183992;0.012354699;0.006217204
180.3;0.054148;0.067353039;0.059780804;0.052607107;0.043042179;0.031683826;0.019528396;0.011159083;0.006097642;0.001745599;0.000474261
194.8;0.05522;0.065758884;0.05778811;0.050614414;0.041049485;0.030288941;0.018452341;0.01091996;0.005699103;0.001446695;0.000344337
82.3;0.053952;0.067751578;0.059780804;0.053005646;0.043042179;0.031962803;0.019727665;0.011198937;0.00617735;0.00180538;0.000498173
155;0.022131;0.088077051;0.082896048;0.076519429;0.0669545;0.054998339;0.041049485;0.033397542;0.024470276;0.015782132;0.00968449
109.1;0.031811;0.078512122;0.075323813;0.072135503;0.066157423;0.056991033;0.044237795;0.030886749;0.018532049;0.009405513;0.004503487
266.2;0.037937;0.086084357;0.080106277;0.074526735;0.064961807;0.053005646;0.038737961;0.025227499;0.013231485;0.006137496;0.003176353
91.6;0.022147;0.087678512;0.082896048;0.076519429;0.0669545;0.054998339;0.041049485;0.033397542;0.024470276;0.015782132;0.00968449
147.6;0.01593;0.073729658;0.068947194;0.062969113;0.05778811;0.050215875;0.040252408;0.029730986;0.019767519;0.016180671;0.012354699
144.2;0.047787;0.077316506;0.07014281;0.062969113;0.052607107;0.040650947;0.027060777;0.01514447;0.008010628;0.003710395;0.001099967
255.6;0.0366;0.08528728;0.080903354;0.074925274;0.066157423;0.054201262;0.040252408;0.026622385;0.014427101;0.006296911;0.003515111
89.6;0.04671;0.078512122;0.071736964;0.064563268;0.054201262;0.042245101;0.028375955;0.016180671;0.008249751;0.004025241;0.001155762
214.8;0.02426;0.089272667;0.082896048;0.07612089;0.065758884;0.053005646;0.04264364;0.034553305;0.023832614;0.01462637;0.008329459
62.2;0.044671;0.080903354;0.074526735;0.067353039;0.057389572;0.045034872;0.030886749;0.018173364;0.008568582;0.004623049;0.001414812
366.7;0.011439;0.049020259;0.045433411;0.04264364;0.037064098;0.03100631;0.026423115;0.021002989;0.015622717;0.011517768;0.009764198
198.7;0.012046;0.054599801;0.051411491;0.047027566;0.041049485;0.034354035;0.029053471;0.023035536;0.016858187;0.012115576;0.010561275
224.3;0.045902;0.0793092;0.072932581;0.065758884;0.055396878;0.043440717;0.029372302;0.016977748;0.008409166;0.004264364;0.00118366
158.8;0.051869;0.071338426;0.063367652;0.056193955;0.046230488;0.034832282;0.022118897;0.01143806;0.006894719;0.002443042;0.000737297
154.5;0.054929;0.066157423;0.058186649;0.051411491;0.041846563;0.030647625;0.018771172;0.010999668;0.005818665;0.001514447;0.000380604
100;0.042666;0.083294587;0.076917967;0.069744271;0.059780804;0.047824643;0.033397542;0.020166058;0.009405513;0.005141149;0.001936898
188.5;0.031328;0.079707738;0.073729658;0.071338426;0.065758884;0.056991033;0.044636333;0.031245433;0.018970442;0.00968449;0.004543341
315;0.01629;0.074925274;0.069345732;0.064563268;0.058983726;0.051012953;0.040650947;0.02997011;0.020285619;0.016340086;0.012314846
220;0.01846;0.080106277;0.076519429;0.071736964;0.064563268;0.054599801;0.042245101;0.02997011;0.023194952;0.016858187;0.01163733
382.9;0.010564;0.039853869;0.037343075;0.03471272;0.030567918;0.025825307;0.022238459;0.017695118;0.013550316;0.010242444;0.008688143
153.4;0.04603;0.0793092;0.072534042;0.065360345;0.055396878;0.043042179;0.029212886;0.016858187;0.008369313;0.00422451;0.001179675
245.6;0.017851;0.077715045;0.074526735;0.07014281;0.063367652;0.053802723;0.041846563;0.030288941;0.022636998;0.016818333;0.011876453
152.5;0.017679;0.076917967;0.073729658;0.069744271;0.062969113;0.053404185;0.041846563;0.030288941;0.022437728;0.016818333;0.011916307
276.9;0.02638;0.087678512;0.081301893;0.073729658;0.062969113;0.05181003;0.045034872;0.034393889;0.022716705;0.013231485;0.006974427
236.3;0.034815;0.083294587;0.080106277;0.074925274;0.0669545;0.055795417;0.041846563;0.028336101;0.016021255;0.007293258;0.003941548
154.3;0.050341;0.073729658;0.066157423;0.058585188;0.04862172;0.037024244;0.023912321;0.012832946;0.007372966;0.002917303;0.000888741
205.6;0.016774;0.075722351;0.07014281;0.066555961;0.060577881;0.052208569;0.041448024;0.030209233;0.021122551;0.01657921;0.012195284
59.9;0.043064;0.082896048;0.076519429;0.069345732;0.059382265;0.047027566;0.032919296;0.019767519;0.009086682;0.005061441;0.001833278
340.8;0.027654;0.086084357;0.0793092;0.071736964;0.06097642;0.054599801;0.045433411;0.033835935;0.02183992;0.012314846;0.006217204
245.5;0.031395;0.0793092;0.074128197;0.071338426;0.066157423;0.056991033;0.044636333;0.03120558;0.018890734;0.009644636;0.004543341
166.7;0.047624;0.077316506;0.070541348;0.062969113;0.053005646;0.041049485;0.027260046;0.015303886;0.008050482;0.003762205;0.001107938
201.5;0.024059;0.089272667;0.082896048;0.07612089;0.065758884;0.053404185;0.042245101;0.034473597;0.023872468;0.014745932;0.00844902
329.2;0.013071;0.062172036;0.058186649;0.053005646;0.046230488;0.03945533;0.032879442;0.025705746;0.018292926;0.013072069;0.011557622
156.5;0.017319;0.07612089;0.072534042;0.068548655;0.062172036;0.053005646;0.041846563;0.030288941;0.021959482;0.016738625;0.012035868
187.9;0.018131;0.078512122;0.075323813;0.070939887;0.063766191;0.053802723;0.042245101;0.030169379;0.022915975;0.016818333;0.011756891
222.2;0.035907;0.084888741;0.080504816;0.074925274;0.066157423;0.054998339;0.041049485;0.0272999;0.015024909;0.006536035;0.003686483
51;0.045571;0.079707738;0.073331119;0.066157423;0.055795417;0.043839256;0.02977084;0.017296579;0.00844902;0.004344072;0.001191631
275;0.054126;0.067751578;0.059780804;0.052607107;0.043042179;0.03172368;0.019528396;0.011159083;0.006097642;0.00175357;0.000478246
81.5;0.056967;0.062570575;0.054998339;0.047824643;0.038618399;0.02801727;0.016658917;0.010481568;0.005061441;0.001374958;0.000111989
274.9;0.021674;0.087279973;0.082896048;0.076519429;0.0669545;0.054998339;0.041448024;0.032919296;0.024470276;0.015941548;0.009963467
246.7;0.020019;0.084490203;0.080504816;0.074925274;0.066555961;0.055396878;0.042245101;0.030288941;0.024111591;0.01657921;0.01091996
346.3;0.020524;0.08528728;0.081301893;0.075323813;0.066555961;0.055396878;0.041846563;0.031245433;0.024271006;0.016419794;0.010640983
395.8;0.013388;0.064164729;0.060179342;0.054599801;0.047426104;0.041049485;0.033915643;0.026383261;0.018651611;0.013590169;0.011756891
257.2;0.014642;0.069345732;0.064961807;0.059780804;0.052208569;0.046230488;0.037781468;0.028216539;0.01936898;0.015064763;0.012235138
54.1;0.040491;0.08528728;0.078910661;0.072135503;0.062570575;0.050215875;0.036067752;0.022318167;0.011119229;0.005699103;0.002502823
112.3;0.012972;0.061374958;0.05778811;0.052607107;0.04583195;0.038977084;0.032520757;0.025466622;0.018173364;0.012912654;0.011477914
358.7;0.022303;0.08847559;0.082896048;0.076519429;0.0669545;0.054998339;0.040650947;0.033556958;0.024430422;0.015702424;0.009564929
138.9;0.032871;0.0793092;0.077715045;0.073729658;0.0669545;0.056991033;0.043440717;0.030049817;0.017655264;0.00864829;0.004344072
278.7;0.022121;0.088077051;0.082896048;0.076519429;0.0669545;0.054998339;0.041049485;0.033397542;0.024470276;0.015782132;0.00968449
160.6;0.021134;0.086482896;0.08209897;0.07612089;0.0669545;0.055396878;0.041846563;0.032201926;0.024430422;0.016180671;0.010282298
63;0.034419;0.082896048;0.079707738;0.074925274;0.0669545;0.056193955;0.042245101;0.028694786;0.016340086;0.007532381;0.004025241
142.7;0.053196;0.069345732;0.06097642;0.054201262;0.044237795;0.03295915;0.02060445;0.011318499;0.006456327;0.002036533;0.000589837
309;0.014224;0.067751578;0.063367652;0.058186649;0.050215875;0.044237795;0.036745267;0.027658585;0.019169711;0.014666224;0.01215543
277.4;0.054539;0.0669545;0.058983726;0.05181003;0.042245101;0.031165726;0.019129857;0.011079376;0.00597808;0.001630023;0.000430422
275.9;0.0226;0.088874128;0.082896048;0.076519429;0.0669545;0.054599801;0.040252408;0.033796081;0.024390568;0.015582863;0.009365659
172.8;0.025152;0.088874128;0.082497509;0.074925274;0.064563268;0.05181003;0.043839256;0.034672866;0.023434075;0.014068416;0.007731651
72.5;0.020643;0.084888741;0.081301893;0.075722351;0.0669545;0.055396878;0.041846563;0.031444703;0.02431086;0.01637994;0.010601129
149.8;0.023167;0.088874128;0.082896048;0.076519429;0.066555961;0.054201262;0.040650947;0.034154766;0.024271006;0.015303886;0.009006974
264.5;0.039985;0.08528728;0.0793092;0.072932581;0.062969113;0.050614414;0.03666556;0.022876121;0.011517768;0.005778811;0.002638326
60.4;0.016134;0.074128197;0.069345732;0.063766191;0.058186649;0.050614414;0.040650947;0.029890402;0.019966788;0.016300232;0.012314846
240.2;0.056236;0.063766191;0.056193955;0.049020259;0.039734308;0.028973763;0.017416141;0.010680837;0.005340418;0.001410827;0.000210827
277.4;0.034385;0.082896048;0.079707738;0.074925274;0.0669545;0.056193955;0.042245101;0.02873464;0.01637994;0.007572235;0.004025241
200.3;0.035133;0.083693125;0.080106277;0.074925274;0.066555961;0.055396878;0.041448024;0.028057124;0.015742278;0.007054135;0.003869811
304.3;0.012957;0.061374958;0.057389572;0.052607107;0.045433411;0.038897376;0.032480903;0.025426769;0.018173364;0.0128728;0.011477914
205.3;0.053009;0.069345732;0.061374958;0.054201262;0.044636333;0.033158419;0.02080372;0.011358353;0.006496181;0.002092328;0.000609764
93.2;0.012276;0.056193955;0.053005646;0.04862172;0.042245101;0.035589505;0.02997011;0.023713052;0.017256725;0.012274992;0.010840252
189.3;0.046654;0.078512122;0.071736964;0.064563268;0.054201262;0.042245101;0.028455663;0.016220525;0.008249751;0.004065095;0.001159748
211.7;0.019346;0.082896048;0.078910661;0.073729658;0.065758884;0.054998339;0.042245101;0.029611425;0.023832614;0.016658917;0.011238791
171.5;0.015427;0.071736964;0.067353039;0.061773497;0.055795417;0.04862172;0.039375623;0.029332448;0.019767519;0.015782132;0.012394553
162.9;0.016487;0.075323813;0.069345732;0.065360345;0.059780804;0.051411491;0.041049485;0.030089671;0.020644304;0.016459648;0.012274992
235.7;0.044115;0.081700432;0.074925274;0.068150116;0.058186649;0.04583195;0.031604118;0.018731318;0.008608436;0.004782464;0.001562272
69;0.048531;0.07612089;0.068947194;0.061773497;0.051411491;0.039614746;0.026144138;0.014466955;0.007851212;0.003479243;0.001048157
